Upper_Age,Region_Code,Reco_Policy_Premium,Reco_Insurance_Type,Lower_Age,Is_Spouse,ID,Holding_Policy_Type,Holding_Policy_Duration,Health Indicator,City_Code,Accomodation_Type,Response
35,1816,8448,Individual,35,No,3266,1,5,X4,C1,Owned,0
37,1070,10872,Individual,37,No,3267,3,7,X3,C5,Rented,0
54,1226,16198,Individual,54,No,3268,3,1,X2,C9,Rented,0
21,2429,7272,Individual,21,No,3269,,,X4,C28,Rented,0
75,4142,19590,Individual,75,No,3270,3,2,X6,C2,Owned,1
58,141,31296,Joint,21,No,3271,4,11,X3,C1,Owned,1
36,1267,10530,Individual,36,No,3272,3,14+,X1,C13,Owned,0
31,37,10656,Individual,31,No,3273,,,X1,C4,Rented,0
28,1494,7140,Individual,28,No,3274,,,X1,C3,Rented,0
27,2507,6160,Individual,27,No,3275,,,X4,C7,Rented,1
55,458,14322,Individual,55,No,3276,1,14+,,C1,Owned,1
27,546,6100,Individual,27,No,3277,3,4,X1,C13,Rented,0
28,4274,5232,Individual,28,No,3278,,,X2,C2,Rented,0
50,2250,14476,Individual,50,No,3279,4,1,X5,C2,Owned,0
68,1837,19720,Individual,68,No,3280,3,14+,X4,C1,Owned,0
68,2398,21632,Individual,68,No,3281,3,5,X5,C1,Owned,0
75,762,20016,Individual,75,No,3282,3,9,X1,C28,Owned,0
53,954,17192,Individual,53,No,3283,2,4,X1,C7,Owned,1
75,62,20706,Individual,75,No,3284,4,3,,C1,Owned,0
22,3130,6290,Individual,22,No,3285,,,X6,C4,Rented,0
75,5194,22392,Individual,75,No,3286,4,5,X2,C1,Owned,1
23,907,6160,Individual,23,No,3287,,,X1,C1,Rented,0
24,747,4236,Individual,24,No,3288,1,1,X2,C12,Owned,0
66,626,17610,Individual,66,No,3289,,,X1,C13,Owned,1
67,700,22809.6,Joint,61,Yes,3290,,,X2,C1,Owned,0
22,3991,5080,Individual,22,No,3291,,,X3,C3,Rented,0
23,6033,5384,Individual,23,No,3292,,,X1,C3,Rented,0
45,484,13640,Individual,45,No,3293,3,14+,X2,C2,Owned,0
35,255,14850,Individual,35,No,3294,1,5,X2,C1,Rented,0
26,1506,7032,Individual,26,No,3295,,,X1,C3,Rented,0
53,1203,11358,Individual,53,No,3296,1,11,X3,C15,Owned,0
54,2633,12580,Individual,54,No,3297,2,1,X3,C14,Rented,0
42,3640,19296,Joint,33,Yes,3298,,,X3,C2,Owned,0
35,802,11760,Individual,35,No,3299,,,X6,C1,Rented,0
51,2127,12438,Individual,51,No,3300,2,1,X5,C7,Owned,0
71,125,33564.8,Joint,50,No,3301,,,X3,C1,Owned,0
26,482,6830,Individual,26,No,3302,,,X2,C3,Owned,0
23,2184,5670,Individual,23,No,3303,,,,C4,Rented,0
32,1022,6660,Individual,32,No,3304,,,X3,C9,Rented,1
22,636,9680,Individual,22,No,3305,,,X3,C17,Rented,0
21,1180,9380,Individual,21,No,3306,1,1,X3,C23,Rented,0
58,2401,13060,Individual,58,No,3307,3,3,,C10,Rented,0
37,58,12546,Individual,37,No,3308,1,6,X4,C3,Owned,0
20,1216,7596,Individual,20,No,3309,,,X2,C2,Owned,0
37,1940,15932,Joint,35,Yes,3310,3,2,X4,C3,Owned,0
50,2008,19857.6,Joint,38,Yes,3311,1,6,X2,C19,Owned,0
35,1103,7764,Individual,35,No,3312,,,X2,C3,Owned,0
46,1132,13728,Individual,46,No,3313,2,12,X3,C6,Owned,0
59,2358,14496,Individual,59,No,3314,4,3,X3,C1,Rented,0
47,3216,15886,Individual,47,No,3315,1,3,X2,C1,Owned,0
22,648,8412,Individual,22,No,3316,,,X1,C10,Rented,0
23,374,4904,Individual,23,No,3317,,,X2,C11,Rented,0
21,185,4664,Individual,21,No,3318,3,1,,C23,Rented,0
21,4712,11600,Individual,21,No,3319,,,,C1,Rented,0
26,1996,5408,Individual,26,No,3320,1,3,X3,C1,Rented,0
42,86,11898,Individual,42,No,3321,1,1,X2,C36,Rented,0
75,3848,26166,Joint,71,Yes,3322,4,2,X2,C8,Rented,0
36,3915,14301,Joint,35,Yes,3323,3,4,X2,C2,Owned,0
49,866,12024,Individual,49,No,3324,4,2,,C2,Owned,0
46,4129,15411.2,Joint,41,Yes,3325,,,X1,C17,Rented,0
68,2299,15432,Individual,68,No,3326,,,,C2,Owned,0
64,2948,13046,Individual,64,No,3327,1,1,,C4,Rented,1
59,154,18757.2,Joint,20,Yes,3328,4,14+,X3,C2,Owned,1
26,1661,9504,Individual,26,No,3329,,,X2,C32,Rented,0
57,1260,27270,Joint,48,Yes,3330,4,14+,X3,C1,Owned,1
45,1443,9760,Individual,45,No,3331,,,X1,C1,Owned,0
69,822,35700,Joint,62,Yes,3332,,,X2,C1,Owned,0
32,1823,10192,Individual,32,No,3333,3,6,X1,C1,Rented,0
67,1222,19740,Individual,67,No,3334,,,X1,C7,Owned,0
29,301,9060,Individual,29,No,3335,1,1,X1,C2,Rented,0
75,4824,18496,Individual,75,No,3336,,,X4,C18,Owned,0
67,1259,27384,Joint,65,Yes,3337,3,8,X7,C1,Owned,0
39,5,7464,Individual,39,No,3338,,,,C1,Rented,1
74,1462,15730,Individual,74,No,3339,3,13,X2,C1,Owned,0
62,340,16072,Individual,62,No,3340,4,7,X5,C1,Owned,0
38,1223,11990,Individual,38,No,3341,4,14+,,C15,Rented,0
26,237,8508,Individual,26,No,3342,,,,C2,Rented,0
42,247,15268,Individual,42,No,3343,2,2,X4,C10,Owned,0
58,619,26832,Joint,34,No,3344,,,,C7,Owned,0
60,715,19380,Individual,60,No,3345,2,3,X1,C3,Owned,1
36,2401,18604.8,Joint,35,Yes,3346,3,3,X5,C10,Owned,0
23,3174,5512,Individual,23,No,3347,,,X1,C15,Rented,0
21,1280,10896,Individual,21,No,3348,,,,C1,Rented,1
23,413,9478,Individual,23,No,3349,4,1,X3,C3,Rented,0
55,123,17640,Individual,55,No,3350,3,9,X2,C1,Owned,0
48,3326,13134,Individual,48,No,3351,1,1,X2,C6,Owned,0
24,2908,9128,Individual,24,No,3352,,,,C7,Owned,1
52,1010,30329.6,Joint,21,No,3353,4,9,X1,C6,Rented,0
26,252,12618,Individual,26,No,3354,,,X2,C2,Rented,0
37,4070,13146,Joint,34,Yes,3355,2,2,X4,C21,Owned,0
51,3708,17576,Individual,51,No,3356,1,8,X1,C19,Rented,1
51,1891,10404,Individual,51,No,3357,,,,C4,Owned,0
30,2701,11520,Joint,28,Yes,3358,3,7,,C3,Owned,0
68,517,16920,Individual,68,No,3359,4,11,X1,C14,Owned,0
61,3235,18048,Individual,61,No,3360,3,14+,X1,C9,Owned,0
27,1432,13014,Individual,27,No,3361,3,1,X1,C9,Owned,0
21,1417,10240,Individual,21,No,3362,,,,C4,Rented,0
54,2676,17004,Individual,54,No,3363,,,X1,C12,Owned,0
31,1060,6080,Individual,31,No,3364,2,7,X1,C2,Rented,0
39,3212,12654,Individual,39,No,3365,3,14+,X1,C28,Rented,0
25,4169,5568,Individual,25,No,3366,3,2,X5,C2,Rented,0
26,3739,11898,Individual,26,No,3367,,,X4,C1,Rented,0
71,1201,25998,Joint,67,Yes,3368,,,X2,C4,Owned,0
63,294,12738,Individual,63,No,3369,2,7,X3,C4,Owned,1
41,1737,16531.2,Joint,35,Yes,3370,,,,C1,Rented,0
66,887,20604,Individual,66,No,3371,2,1,X1,C7,Owned,0
23,3137,4164,Individual,23,No,3372,,,X1,C3,Rented,1
28,2088,11106,Individual,28,No,3373,3,3,X1,C2,Owned,0
49,2687,13000,Individual,49,No,3374,3,14+,X1,C1,Owned,1
25,79,9856,Joint,23,Yes,3375,1,1,,C16,Rented,0
58,1552,25914,Joint,26,No,3376,2,12,X1,C13,Owned,0
23,2488,9282,Individual,23,No,3377,,,X2,C4,Rented,1
22,1790,10472,Individual,22,No,3378,,,X2,C16,Rented,0
64,655,17024,Individual,64,No,3379,1,3,X3,C19,Owned,0
23,2829,9184,Individual,23,No,3380,1,2,X1,C7,Owned,0
28,3588,12312,Individual,28,No,3381,2,4,X2,C1,Rented,0
31,2515,6270,Individual,31,No,3382,,,X7,C15,Rented,0
28,3645,6360,Individual,28,No,3383,1,2,,C17,Rented,0
70,721,20952,Individual,70,No,3384,,,X1,C3,Owned,0
61,1684,13112,Individual,61,No,3385,4,3,,C1,Owned,0
33,824,10854,Individual,33,No,3386,,,X1,C6,Owned,0
60,4923,23912,Joint,55,Yes,3387,3,14+,X4,C2,Owned,0
60,4141,13376,Individual,60,No,3388,1,14+,,C1,Owned,0
43,658,12042,Individual,43,No,3389,3,9,X3,C2,Owned,1
68,2961,15372,Individual,68,No,3390,3,14+,X1,C7,Owned,0
48,2142,14388,Individual,48,No,3391,,,X1,C5,Owned,1
54,56,13180,Individual,54,No,3392,2,5,X4,C3,Rented,0
59,4205,26754,Joint,56,Yes,3393,3,14+,,C2,Owned,0
62,6103,12696,Individual,62,No,3394,1,14+,X2,C6,Rented,0
62,642,23878.4,Joint,59,Yes,3395,,,X5,C8,Owned,0
35,1675,7368,Individual,35,No,3396,4,11,X1,C14,Rented,0
34,905,9688,Individual,34,No,3397,3,6,X4,C2,Rented,0
31,540,11780,Individual,31,No,3398,3,1,,C9,Owned,0
24,253,7700,Individual,24,No,3399,,,X5,C6,Owned,0
54,556,14014,Individual,54,No,3400,3,14+,X1,C1,Rented,0
60,3807,15072,Individual,60,No,3401,,,,C3,Owned,0
37,554,13888,Joint,35,Yes,3402,,,X1,C4,Owned,0
72,207,16094,Individual,72,No,3403,2,5,X2,C1,Owned,0
55,364,15580,Individual,55,No,3404,4,4,X7,C2,Rented,0
52,372,18624,Individual,52,No,3405,1,2,,C3,Owned,0
22,4527,5432,Individual,22,No,3406,2,1,X1,C1,Owned,0
28,3038,12042,Individual,28,No,3407,,,,C3,Rented,0
41,2407,10710,Individual,41,No,3408,3,2,X1,C29,Rented,0
26,1318,8554,Individual,26,No,3409,,,X2,C1,Rented,0
53,926,13512,Individual,53,No,3410,,,X1,C1,Rented,1
27,1362,10384,Individual,27,No,3411,,,X3,C4,Rented,0
24,3631,10656,Individual,24,No,3412,1,1,,C19,Rented,0
63,78,15180,Individual,63,No,3413,,,,C1,Rented,0
35,842,7164,Individual,35,No,3414,,,,C13,Owned,1
55,3611,19200,Individual,55,No,3415,1,2,X3,C3,Rented,1
67,1590,21257.6,Joint,66,Yes,3416,4,8,,C11,Rented,0
64,977,14898,Individual,64,No,3417,1,3,X2,C1,Owned,0
75,1999,24814,Individual,75,No,3418,3,5,X1,C2,Owned,0
35,2325,6600,Individual,35,No,3419,,,X1,C2,Owned,1
24,2562,10624,Individual,24,No,3420,1,4,X5,C4,Rented,0
59,879,15428,Individual,59,No,3421,3,3,X3,C1,Owned,0
23,721,6450,Individual,23,No,3422,3,2,X1,C3,Rented,0
35,2155,14454,Individual,35,No,3423,1,4,X2,C3,Owned,0
48,1417,18122,Individual,48,No,3424,1,11,X5,C4,Rented,0
67,523,24668.8,Joint,62,Yes,3425,3,14+,X1,C18,Rented,0
69,2988,26370,Joint,66,Yes,3426,,,X2,C8,Owned,0
54,310,18648,Individual,54,No,3427,,,X1,C3,Rented,1
32,1356,8974,Individual,32,No,3428,3,3,X1,C2,Rented,0
61,901,14252,Individual,61,No,3429,1,14+,,C17,Owned,0
54,1997,12400,Individual,54,No,3430,,,,C10,Owned,0
44,1107,13818,Joint,35,Yes,3431,3,9,X3,C2,Rented,0
31,2260,9972,Joint,26,Yes,3432,1,6,X3,C11,Owned,1
29,1363,12204,Individual,29,No,3433,1,2,X2,C16,Owned,1
25,2062,6865.6,Joint,23,Yes,3434,4,4,X1,C6,Rented,1
28,401,10264.8,Joint,26,Yes,3435,4,7,X4,C9,Rented,0
41,752,13288,Individual,41,No,3436,1,8,,C12,Owned,0
42,2965,10016,Individual,42,No,3437,1,10,,C11,Owned,0
50,1477,16692,Individual,50,No,3438,4,13,X1,C5,Owned,1
42,6,10620,Individual,42,No,3439,,,,C1,Rented,0
44,748,19998,Joint,19,Yes,3440,2,2,X3,C3,Owned,0
58,1504,15600,Individual,58,No,3441,1,4,X2,C1,Rented,1
26,5,9212,Individual,26,No,3442,1,2,X2,C1,Rented,0
29,1535,8676,Individual,29,No,3443,1,1,X1,C5,Rented,1
26,1112,12366,Individual,26,No,3444,,,X3,C1,Rented,0
22,4148,5232,Individual,22,No,3445,3,2,X2,C3,Rented,0
35,3062,13552,Individual,35,No,3446,,,X5,C2,Owned,1
58,607,13760,Individual,58,No,3447,3,3,X5,C3,Rented,0
60,279,22893,Joint,58,Yes,3448,,,,C1,Owned,0
27,289,10152,Individual,27,No,3449,,,X2,C13,Rented,0
65,888,14170,Individual,65,No,3450,3,1,X3,C1,Rented,0
19,904,8328,Individual,19,No,3451,,,X3,C16,Rented,0
70,3075,15470,Individual,70,No,3452,3,11,X2,C3,Owned,0
19,389,3918,Individual,19,No,3453,,,X1,C7,Rented,0
29,435,8052,Individual,29,No,3454,3,3,,C3,Owned,0
33,416,11620,Individual,33,No,3455,2,4,X2,C13,Rented,0
45,4494,10656,Individual,45,No,3456,,,,C18,Rented,0
24,441,4278,Individual,24,No,3457,1,2,X1,C5,Rented,0
37,1033,7848,Individual,37,No,3458,4,2,,C1,Rented,0
23,799,9086,Individual,23,No,3459,,,X1,C3,Owned,0
55,3104,27258,Joint,46,Yes,3460,3,8,,C16,Rented,1
41,1995,10656,Individual,41,No,3461,1,5,X4,C7,Owned,1
71,3240,20196,Individual,71,No,3462,4,10,X3,C3,Owned,0
61,2498,19840,Individual,61,No,3463,2,8,X2,C3,Owned,0
60,4366,16828,Individual,60,No,3464,2,2,X3,C24,Rented,0
37,1377,8388,Individual,37,No,3465,4,3,,C1,Owned,0
61,1031,12804,Individual,61,No,3466,3,2,X1,C4,Owned,1
44,3151,11448,Individual,44,No,3467,,,X2,C1,Owned,1
51,4584,16716,Individual,51,No,3468,,,X1,C2,Owned,0
44,1210,10224,Individual,44,No,3469,,,X4,C7,Owned,1
28,1734,11610,Individual,28,No,3470,,,,C2,Owned,0
70,1844,17790,Individual,70,No,3471,,,X1,C1,Owned,0
50,4262,10296,Individual,50,No,3472,,,,C12,Owned,0
56,95,24505.6,Joint,30,No,3473,,,X1,C7,Owned,0
26,390,6490,Individual,26,No,3474,,,X1,C33,Owned,1
64,733,17312,Individual,64,No,3475,2,6,X4,C19,Owned,0
32,2239,8136,Individual,32,No,3476,2,8,,C2,Rented,0
18,782,4296,Individual,18,No,3477,,,,C10,Rented,0
67,1855,13992,Individual,67,No,3478,,,X1,C1,Owned,0
23,390,6580,Individual,23,No,3479,1,1,,C33,Rented,0
23,400,5480,Individual,23,No,3480,,,X2,C6,Rented,1
27,1586,9184,Individual,27,No,3481,,,,C10,Owned,0
19,3257,4068,Individual,19,No,3482,,,X6,C1,Rented,0
20,2924,9058,Individual,20,No,3483,,,X3,C16,Rented,0
30,774,10800,Individual,30,No,3484,4,5,,C34,Rented,1
25,2726,10256,Individual,25,No,3485,3,1,X2,C1,Rented,0
59,1073,12650,Individual,59,No,3486,,,X1,C2,Rented,0
21,2005,10304,Individual,21,No,3487,,,X1,C9,Rented,1
54,3244,16408,Individual,54,No,3488,1,9,X2,C3,Rented,0
47,262,23832,Joint,18,No,3489,1,2,X3,C4,Owned,0
75,434,18330,Individual,75,No,3490,,,X1,C1,Owned,0
75,937,20460,Individual,75,No,3491,1,14+,,C2,Owned,0
63,260,15932,Individual,63,No,3492,,,X4,C22,Owned,0
47,13,10080,Individual,47,No,3493,3,3,,C3,Owned,0
44,580,11340,Individual,44,No,3494,3,8,X1,C2,Owned,0
34,1796,6660,Individual,34,No,3495,,,X1,C10,Rented,1
42,2251,13406.4,Joint,39,Yes,3496,2,4,X3,C1,Rented,0
34,264,7464,Individual,34,No,3497,,,X3,C9,Rented,0
22,1846,7464,Individual,22,No,3498,1,2,X4,C17,Rented,0
43,2046,15168,Individual,43,No,3499,2,3,X1,C8,Rented,0
41,58,22440,Joint,31,Yes,3500,4,14+,X4,C3,Owned,0
63,1383,21612.8,Joint,61,Yes,3501,2,4,X4,C1,Owned,0
36,86,9184,Individual,36,No,3502,,,X2,C36,Owned,0
50,281,11664,Individual,50,No,3503,3,3,X6,C3,Owned,0
28,1251,11088,Individual,28,No,3504,,,X1,C6,Rented,0
37,4051,12748.8,Joint,33,Yes,3505,1,6,X2,C3,Rented,0
28,4581,8582,Individual,28,No,3506,1,1,X1,C1,Owned,0
60,4002,32563.2,Joint,39,Yes,3507,3,4,,C3,Rented,0
28,258,10116,Individual,28,No,3508,,,X2,C3,Owned,0
45,2652,15648,Joint,19,No,3509,,,X1,C3,Owned,0
26,3159,6000,Individual,26,No,3510,,,,C5,Rented,0
55,4917,17052,Individual,55,No,3511,3,6,,C30,Rented,0
38,327,7476,Individual,38,No,3512,3,13,,C1,Owned,0
75,19,17276,Individual,75,No,3513,,,X4,C1,Owned,1
26,3283,9472,Individual,26,No,3514,,,X1,C4,Rented,0
56,4804,13728,Individual,56,No,3515,3,11,X1,C2,Rented,0
25,3608,7572,Individual,25,No,3516,4,5,X3,C3,Rented,0
69,286,19328,Individual,69,No,3517,,,X2,C2,Rented,1
56,1102,16146,Individual,56,No,3518,3,7,X2,C14,Owned,0
62,3295,17120,Individual,62,No,3519,,,X1,C17,Owned,0
22,518,5152,Individual,22,No,3520,,,X2,C9,Rented,1
20,974,8460,Individual,20,No,3521,,,,C4,Rented,0
32,1549,10926,Individual,32,No,3522,1,1,,C15,Owned,0
45,94,13512,Individual,45,No,3523,1,4,X1,C20,Rented,0
75,4978,18000,Individual,75,No,3524,1,14+,X3,C1,Owned,0
55,922,14300,Individual,55,No,3525,1,3,X1,C16,Rented,1
48,2097,14448,Joint,44,Yes,3526,3,5,X1,C3,Owned,0
73,1278,17304,Individual,73,No,3527,1,5,,C1,Owned,0
39,3088,7416,Individual,39,No,3528,,,X2,C1,Owned,0
63,3517,13068,Individual,63,No,3529,,,X2,C17,Owned,0
57,4308,14400,Individual,57,No,3530,3,7,X1,C2,Owned,1
47,1979,13992,Individual,47,No,3531,1,8,X2,C1,Owned,1
39,414,6864,Individual,39,No,3532,3,4,X1,C20,Owned,0
32,876,10544,Individual,32,No,3533,3,4,X1,C10,Owned,0
44,3712,10032,Individual,44,No,3534,3,1,,C4,Owned,0
59,662,23270.4,Joint,52,Yes,3535,4,14+,X5,C11,Owned,1
57,273,17948,Individual,57,No,3536,3,6,X4,C1,Owned,1
56,6109,16660,Individual,56,No,3537,3,8,X4,C21,Owned,0
23,122,6700,Individual,23,No,3538,,,X1,C6,Rented,0
47,4816,11484,Individual,47,No,3539,,,X1,C2,Rented,0
69,1775,15496,Individual,69,No,3540,,,X2,C14,Owned,0
47,2360,15938,Individual,47,No,3541,,,X4,C12,Rented,0
42,3957,9324,Individual,42,No,3542,,,X1,C3,Rented,1
73,1002,31225.6,Joint,69,Yes,3543,3,6,X4,C1,Owned,0
26,86,11232,Individual,26,No,3544,3,1,X1,C36,Owned,0
22,1708,4062,Individual,22,No,3545,,,,C6,Rented,1
30,587,6910,Individual,30,No,3546,1,6,X1,C9,Rented,0
44,2075,20092.8,Joint,36,Yes,3547,,,,C1,Owned,0
19,230,5656,Individual,19,No,3548,,,X2,C3,Rented,1
71,1030,23328,Individual,71,No,3549,3,2,,C1,Rented,0
75,255,32718,Joint,73,Yes,3550,3,13,X2,C1,Owned,0
32,4027,9712,Individual,32,No,3551,1,1,X4,C33,Rented,0
51,276,19208,Individual,51,No,3552,1,2,X2,C18,Rented,0
44,3381,9918,Individual,44,No,3553,2,14+,,C17,Owned,0
43,743,14761.6,Joint,36,Yes,3554,1,6,X1,C10,Rented,1
53,2523,17920,Individual,53,No,3555,1,7,X1,C8,Owned,0
62,1308,14960,Individual,62,No,3556,,,X4,C4,Rented,0
28,3253,7680,Individual,28,No,3557,,,,C3,Rented,0
21,906,6680,Individual,21,No,3558,,,X1,C1,Rented,0
38,706,11898,Individual,38,No,3559,2,1,X1,C2,Owned,0
61,1781,16884,Individual,61,No,3560,,,,C1,Owned,1
27,1220,11250,Individual,27,No,3561,,,X1,C5,Rented,0
55,2174,14102,Individual,55,No,3562,4,1,X4,C1,Owned,0
20,4758,7560,Individual,20,No,3563,,,X1,C4,Owned,0
59,3960,16848,Individual,59,No,3564,,,,C6,Rented,0
47,4579,13158,Individual,47,No,3565,,,X2,C15,Rented,0
40,71,15554,Individual,40,No,3566,,,X1,C3,Owned,0
56,2275,15886,Individual,56,No,3567,,,X2,C2,Owned,0
24,25,8172,Individual,24,No,3568,,,,C1,Rented,0
66,3681,15432,Individual,66,No,3569,1,2,X3,C4,Rented,0
32,173,5510,Individual,32,No,3570,1,6,X1,C4,Owned,0
69,10,22809.6,Joint,41,Yes,3571,4,6,X1,C9,Owned,0
23,2670,5376,Individual,23,No,3572,3,1,X2,C18,Rented,1
53,3737,16632,Individual,53,No,3573,2,3,,C16,Owned,0
29,1716,9604,Individual,29,No,3574,1,2,X3,C3,Rented,0
51,4091,17160,Individual,51,No,3575,3,1,X1,C1,Owned,0
24,2044,8092,Individual,24,No,3576,3,3,X3,C3,Rented,0
71,3658,18200,Individual,71,No,3577,3,2,X2,C5,Owned,1
22,1030,3570,Individual,22,No,3578,,,,C1,Rented,0
43,3397,13619.2,Joint,20,Yes,3579,,,X1,C17,Owned,1
48,401,14232,Individual,48,No,3580,,,X1,C9,Owned,0
32,442,6490,Individual,32,No,3581,,,X2,C1,Rented,1
65,963,14880,Individual,65,No,3582,1,5,X7,C1,Owned,1
28,68,10332,Individual,28,No,3583,,,,C1,Owned,1
62,2229,20448,Individual,62,No,3584,,,X4,C17,Owned,0
61,3680,25104,Joint,59,Yes,3585,,,X5,C18,Owned,0
23,709,5120,Individual,23,No,3586,,,X2,C1,Rented,0
24,3446,7608,Individual,24,No,3587,3,2,X3,C1,Rented,0
23,429,9600,Individual,23,No,3588,,,,C20,Rented,0
57,616,19296,Joint,46,Yes,3589,2,9,,C1,Rented,1
67,2146,14376,Individual,67,No,3590,,,X3,C26,Owned,1
46,210,13360,Individual,46,No,3591,3,14+,X1,C1,Rented,0
26,278,5136,Individual,26,No,3592,3,1,,C8,Rented,0
75,333,18090,Individual,75,No,3593,3,6,X2,C3,Owned,0
67,2232,16172,Individual,67,No,3594,4,9,X5,C3,Owned,0
72,50,36774.4,Joint,43,Yes,3595,3,14+,X5,C15,Owned,0
68,1788,32000,Joint,66,Yes,3596,,,X1,C9,Owned,0
34,158,5540,Individual,34,No,3597,2,5,X2,C2,Rented,0
60,1422,13244,Individual,60,No,3598,3,5,X2,C15,Owned,0
30,2971,10272,Individual,30,No,3599,2,9,,C4,Rented,0
20,3025,6730,Individual,20,No,3600,,,X3,C3,Rented,0
43,2706,15466,Individual,43,No,3601,1,6,X4,C2,Rented,0
65,78,16406,Individual,65,No,3602,4,8,X1,C1,Owned,1
29,2151,7200,Individual,29,No,3603,,,X1,C3,Rented,0
60,1542,16324,Individual,60,No,3604,,,X1,C1,Rented,0
38,848,8496,Individual,38,No,3605,,,X1,C1,Owned,0
70,851,22356,Individual,70,No,3606,3,2,X1,C3,Owned,1
29,2419,4848,Individual,29,No,3607,,,,C4,Rented,1
67,196,19652,Individual,67,No,3608,2,10,X1,C7,Owned,1
55,45,18900,Individual,55,No,3609,4,14+,,C10,Rented,0
20,328,11844,Joint,19,Yes,3610,,,X1,C17,Rented,0
62,127,26376,Joint,49,Yes,3611,1,1,,C7,Rented,0
47,2934,12870,Individual,47,No,3612,3,4,X1,C7,Owned,0
73,394,17248,Individual,73,No,3613,4,7,X1,C30,Owned,0
50,1175,21619.2,Joint,46,Yes,3614,3,1,X3,C16,Owned,0
24,2118,3522,Individual,24,No,3615,,,X2,C16,Rented,0
25,4393,11322,Individual,25,No,3616,3,3,,C16,Rented,1
64,81,22572,Joint,56,Yes,3617,,,X4,C4,Owned,1
66,360,17836,Individual,66,No,3618,3,2,,C4,Owned,0
20,1683,3840,Individual,20,No,3619,,,X9,C16,Rented,0
25,2094,8442,Individual,25,No,3620,3,1,,C4,Rented,0
39,422,8964,Individual,39,No,3621,1,1,X1,C5,Rented,0
30,1686,12280,Individual,30,No,3622,1,4,,C9,Owned,0
56,167,18450,Individual,56,No,3623,2,1,X2,C6,Rented,1
29,551,6912,Individual,29,No,3624,,,X3,C1,Owned,0
48,3399,15600,Joint,47,Yes,3625,,,,C15,Rented,1
27,2144,5950,Individual,27,No,3626,,,X1,C2,Rented,0
22,1584,4050,Individual,22,No,3627,,,,C9,Rented,0
54,1645,21376,Joint,23,Yes,3628,,,X2,C1,Owned,0
68,1168,18464,Individual,68,No,3629,3,14+,X1,C29,Rented,0
37,1332,9872,Individual,37,No,3630,3,8,X4,C25,Owned,0
23,113,8832,Individual,23,No,3631,,,X2,C5,Rented,0
19,366,5488,Individual,19,No,3632,,,,C23,Rented,1
28,2442,5816,Individual,28,No,3633,3,1,X2,C2,Owned,0
35,536,7464,Individual,35,No,3634,2,2,X2,C6,Owned,0
55,41,12562,Individual,55,No,3635,,,X2,C3,Owned,0
46,928,12960,Individual,46,No,3636,3,1,X5,C9,Rented,1
28,674,7788,Individual,28,No,3637,4,4,X3,C2,Rented,0
54,1402,15314,Individual,54,No,3638,,,X5,C14,Owned,0
32,4144,7200,Individual,32,No,3639,,,,C4,Rented,0
45,311,19143,Joint,41,Yes,3640,2,13,X5,C3,Owned,1
27,52,11682,Individual,27,No,3641,2,1,,C9,Rented,1
49,1440,14976,Individual,49,No,3642,,,X2,C3,Owned,0
61,460,27174,Joint,58,Yes,3643,4,14+,X5,C1,Owned,0
47,236,19230,Joint,42,Yes,3644,1,3,X4,C3,Owned,0
30,1851,14089.6,Joint,29,Yes,3645,3,8,X6,C10,Rented,0
55,779,11760,Individual,55,No,3646,3,6,X1,C4,Owned,1
23,2355,3858,Individual,23,No,3647,,,X1,C2,Rented,0
66,1634,25998,Joint,62,Yes,3648,1,14+,X1,C1,Rented,0
48,2036,14036,Individual,48,No,3649,3,4,,C2,Owned,0
64,704,18030,Individual,64,No,3650,,,,C1,Owned,0
65,3071,14160,Individual,65,No,3651,4,14+,X1,C1,Owned,1
49,3227,15522,Individual,49,No,3652,3,3,X2,C14,Rented,1
37,654,11124,Individual,37,No,3653,4,7,X1,C2,Owned,0
26,2560,6750,Individual,26,No,3654,2,4,X4,C2,Rented,0
63,1549,16492,Individual,63,No,3655,1,14+,,C15,Owned,0
55,2555,15862,Individual,55,No,3656,1,7,X1,C2,Rented,0
44,1431,19250,Joint,40,Yes,3657,3,1,X1,C3,Owned,1
24,509,8722,Individual,24,No,3658,3,4,X1,C16,Rented,0
75,870,24210,Joint,71,Yes,3659,3,5,,C4,Owned,0
21,31,7400,Individual,21,No,3660,,,,C6,Rented,0
21,1954,9100,Individual,21,No,3661,,,X2,C4,Owned,0
32,2178,9840,Individual,32,No,3662,1,4,X1,C1,Owned,0
40,739,11016,Individual,40,No,3663,1,1,X1,C19,Rented,0
67,1775,21056,Individual,67,No,3664,,,X1,C14,Owned,0
64,4,32544,Joint,62,Yes,3665,1,3,X1,C1,Owned,0
66,367,34054.4,Joint,59,Yes,3666,3,4,X1,C8,Rented,0
49,2868,10496,Individual,49,No,3667,,,X3,C14,Rented,0
21,1860,10496,Individual,21,No,3668,,,X3,C10,Rented,0
36,3603,17010,Joint,27,Yes,3669,3,6,X2,C9,Rented,1
65,16,15964,Individual,65,No,3670,3,3,X1,C1,Rented,0
20,2485,11040,Individual,20,No,3671,,,X1,C18,Rented,1
33,608,10872,Individual,33,No,3672,3,5,,C6,Owned,1
54,2905,22344,Joint,51,Yes,3673,4,6,,C4,Owned,1
63,4,13750,Individual,63,No,3674,1,3,,C1,Owned,0
30,948,11520,Individual,30,No,3675,1,7,X4,C1,Owned,0
